transaction_id,timestamp,payment_gateway,payment_mode,card_network,issuing_bank,amount,outcome,merchant_id,merchant_category,failure_reason,device_type,state
txn_00003819,2025-01-23 20:56:09,razorpay,upi,,PNB,599.52,1,m_0012,travel,,mobile_app,RJ
txn_00003794,2025-01-23 21:20:09,payu,card,visa,AXIS,2406.17,1,m_0001,utilities,,desktop,RJ
txn_00003802,2025-01-23 21:29:16,cashfree,netbanking,,BOB,4009.27,0,m_0036,travel,declined,mobile_web,WB
txn_00003830,2025-01-23 21:31:12,payu,upi,,HDFC,2164.97,1,m_0024,ecomm,,desktop,UP
txn_00003872,2025-01-23 21:34:04,payu,upi,,KOTAK,456.0,1,m_0001,utilities,,desktop,DL
txn_00003770,2025-01-23 21:52:48,razorpay,upi,,KOTAK,5490.09,1,m_0045,utilities,,desktop,DL
txn_00003777,2025-01-23 21:53:16,payu,upi,,PNB,2572.91,1,m_0005,ecomm,,mobile_web,TN
txn_00003812,2025-01-23 21:55:40,razorpay,netbanking,,IDBI,212.57,0,m_0047,ecomm,declined,mobile_app,TN
txn_00003840,2025-01-23 21:57:36,payu,upi,,KOTAK,1408.72,1,m_0038,utilities,,mobile_app,WB
txn_00003759,2025-01-23 22:17:45,payu,upi,,ICICI,3158.42,1,m_0028,ecomm,,mobile_app,KA
txn_00003905,2025-01-23 22:19:12,cashfree,card,mastercard,KOTAK,3127.74,1,m_0036,ecomm,,mobile_app,UP
txn_00003753,2025-01-23 22:25:55,payu,upi,,SBI,338.7,1,m_0012,food,,mobile_app,DL
txn_00003817,2025-01-23 22:38:52,payu,upi,,ICICI,808.33,1,m_0011,utilities,,mobile_app,TN
txn_00003825,2025-01-23 22:48:00,cashfree,upi,,ICICI,3247.3,1,m_0010,ecomm,,mobile_web,TN
txn_00003860,2025-01-23 22:50:24,razorpay,upi,,AXIS,2485.97,0,m_0024,food,gateway_error,mobile_app,TN
txn_00003799,2025-01-23 23:03:21,cashfree,netbanking,,ICICI,8532.32,1,m_0033,food,,mobile_web,UP
txn_00003820,2025-01-23 23:04:48,razorpay,netbanking,,BOB,726.68,1,m_0022,food,,mobile_web,MH
txn_00003800,2025-01-23 23:12:00,payu,upi,,KOTAK,144.44,0,m_0037,utilities,timeout,mobile_app,WB
txn_00003835,2025-01-23 23:14:24,razorpay,upi,,AXIS,3313.56,0,m_0022,ecomm,timeout,mobile_web,RJ
txn_00003804,2025-01-23 23:46:33,razorpay,netbanking,,BOB,1513.14,1,m_0034,travel,,mobile_web,MH
txn_00003791,2025-01-23 23:54:14,cashfree,card,visa,AXIS,4928.17,1,m_0032,gaming,,mobile_app,RJ
txn_00003806,2025-01-24 00:03:50,cashfree,upi,,ICICI,5752.67,1,m_0001,food,,mobile_app,MH
txn_00003815,2025-01-24 00:21:36,cashfree,upi,,AXIS,1232.72,1,m_0017,travel,,desktop,GJ
txn_00003866,2025-01-24 00:42:14,cashfree,upi,,BOB,1785.39,1,m_0045,gaming,,desktop,RJ
txn_00003833,2025-01-24 00:57:07,razorpay,netbanking,,BOB,882.88,1,m_0032,food,,mobile_web,TN
txn_00003778,2025-01-24 01:01:55,razorpay,card,rupay,AXIS,22.61,1,m_0011,travel,,mobile_app,TN
txn_00003848,2025-01-24 01:06:43,razorpay,card,mastercard,IDBI,521.28,1,m_0033,ecomm,,mobile_web,DL
txn_00003808,2025-01-24 01:21:07,razorpay,upi,,HDFC,632.96,1,m_0024,travel,,mobile_web,DL
txn_00003822,2025-01-24 01:22:04,payu,upi,,HDFC,1467.01,1,m_0009,travel,,mobile_web,WB
txn_00003843,2025-01-24 01:23:31,razorpay,upi,,SBI,720.88,1,m_0010,ecomm,,mobile_web,KA
txn_00003906,2025-01-24 01:27:50,payu,card,amex,AXIS,3240.87,1,m_0046,food,,mobile_web,RJ
txn_00003837,2025-01-24 01:31:40,payu,card,rupay,IDBI,1413.12,1,m_0023,travel,,desktop,UP
txn_00003838,2025-01-24 01:40:19,payu,card,rupay,SBI,1689.92,1,m_0026,travel,,mobile_app,KA
txn_00003884,2025-01-24 02:17:45,cashfree,upi,,KOTAK,687.1,1,m_0043,gaming,,mobile_app,DL
txn_00003865,2025-01-24 02:33:36,razorpay,upi,,HDFC,7404.23,1,m_0019,utilities,,desktop,WB
txn_00003907,2025-01-24 02:36:28,razorpay,card,rupay,HDFC,3938.97,1,m_0024,travel,,desktop,UP
txn_00003914,2025-01-24 02:36:57,payu,upi,,PNB,1368.14,1,m_0011,travel,,mobile_app,TN
txn_00003818,2025-01-24 02:47:31,razorpay,upi,,ICICI,1371.81,0,m_0024,gaming,gateway_error,mobile_web,TN
txn_00003828,2025-01-24 03:13:55,cashfree,card,rupay,PNB,2810.97,1,m_0030,travel,,mobile_app,TN
txn_00003823,2025-01-24 03:30:43,payu,upi,,SBI,768.07,1,m_0041,travel,,mobile_app,RJ
txn_00003824,2025-01-24 03:39:21,razorpay,netbanking,,HDFC,1916.43,1,m_0001,ecomm,,mobile_web,KA
txn_00003831,2025-01-24 03:39:50,razorpay,upi,,KOTAK,492.57,1,m_0034,gaming,,desktop,DL
txn_00003852,2025-01-24 03:41:16,cashfree,upi,,BOB,11175.86,1,m_0035,food,,desktop,WB
txn_00003873,2025-01-24 03:42:43,cashfree,card,visa,IDBI,1247.84,0,m_0017,ecomm,gateway_error,mobile_app,RJ
txn_00003811,2025-01-24 03:47:02,payu,card,visa,AXIS,3836.54,1,m_0004,travel,,mobile_web,KA
txn_00003847,2025-01-24 03:58:04,payu,card,amex,IDBI,2174.81,1,m_0010,gaming,,mobile_app,MH
txn_00003854,2025-01-24 03:58:33,razorpay,upi,,AXIS,5013.17,1,m_0004,travel,,mobile_web,WB
txn_00003903,2025-01-24 04:01:55,razorpay,upi,,BOB,1132.67,1,m_0025,travel,,mobile_app,TN
txn_00003863,2025-01-24 04:16:19,cashfree,upi,,BOB,6703.46,1,m_0036,gaming,,desktop,WB
txn_00003898,2025-01-24 04:18:43,payu,upi,,HDFC,986.31,1,m_0004,utilities,,mobile_app,TN
txn_00003844,2025-01-24 04:32:09,payu,card,rupay,BOB,372.42,1,m_0045,ecomm,,mobile_app,GJ
txn_00003858,2025-01-24 04:33:07,cashfree,card,mastercard,BOB,221.53,1,m_0004,travel,,desktop,UP
txn_00003853,2025-01-24 04:49:55,razorpay,upi,,BOB,5325.16,1,m_0038,food,,desktop,WB
txn_00003888,2025-01-24 04:52:19,payu,card,amex,HDFC,2325.12,1,m_0049,travel,,mobile_app,DL
txn_00003813,2025-01-24 05:04:19,payu,netbanking,,BOB,434.82,1,m_0011,gaming,,mobile_web,DL
txn_00003827,2025-01-24 05:05:16,payu,card,rupay,KOTAK,10079.75,1,m_0008,utilities,,mobile_web,TN
txn_00003841,2025-01-24 05:06:14,cashfree,card,visa,PNB,1690.5,1,m_0013,gaming,,desktop,UP
txn_00003855,2025-01-24 05:07:12,razorpay,card,visa,IDBI,4921.55,1,m_0013,food,,mobile_app,DL
txn_00003877,2025-01-24 05:17:16,payu,card,mastercard,BOB,2341.68,1,m_0016,utilities,,mobile_web,TN
txn_00003859,2025-01-24 05:41:45,razorpay,card,visa,AXIS,363.61,1,m_0037,utilities,,mobile_web,UP
txn_00003880,2025-01-24 05:43:12,cashfree,upi,,AXIS,13338.14,1,m_0031,gaming,,mobile_web,UP
txn_00003915,2025-01-24 05:45:36,payu,netbanking,,ICICI,440.97,1,m_0008,travel,,desktop,TN
txn_00003868,2025-01-24 05:59:31,cashfree,upi,,IDBI,8786.06,0,m_0039,ecomm,bank_error,mobile_app,RJ
txn_00003862,2025-01-24 06:07:40,cashfree,upi,,SBI,3339.81,1,m_0025,ecomm,,mobile_web,WB
txn_00003876,2025-01-24 06:08:38,razorpay,card,mastercard,PNB,3474.53,1,m_0044,food,,mobile_app,WB
txn_00003842,2025-01-24 06:14:52,razorpay,upi,,IDBI,226.38,1,m_0009,gaming,,mobile_web,UP
txn_00003870,2025-01-24 06:16:48,cashfree,card,mastercard,HDFC,4631.7,1,m_0004,gaming,,mobile_web,TN
txn_00003867,2025-01-24 06:50:52,cashfree,netbanking,,IDBI,7579.31,1,m_0005,gaming,,desktop,WB
txn_00003916,2025-01-24 06:54:14,razorpay,card,visa,HDFC,3674.62,1,m_0022,travel,,mobile_web,RJ
txn_00003923,2025-01-24 06:54:43,razorpay,netbanking,,AXIS,487.44,1,m_0032,ecomm,,mobile_app,TN
txn_00003890,2025-01-24 07:09:36,razorpay,upi,,PNB,269.28,1,m_0033,gaming,,desktop,RJ
txn_00003857,2025-01-24 07:24:28,cashfree,upi,,IDBI,4059.68,1,m_0042,food,,desktop,WB
txn_00003851,2025-01-24 07:32:38,razorpay,upi,,SBI,55.66,1,m_0021,food,,mobile_app,RJ
txn_00003879,2025-01-24 07:34:33,cashfree,upi,,BOB,1092.9,1,m_0012,gaming,,mobile_web,RJ
txn_00003894,2025-01-24 07:44:09,razorpay,card,mastercard,BOB,1959.29,0,m_0034,food,declined,desktop,MH
txn_00003846,2025-01-24 07:49:26,payu,netbanking,,BOB,3595.58,1,m_0039,travel,,desktop,GJ
txn_00003875,2025-01-24 08:00:00,payu,netbanking,,IDBI,1883.51,1,m_0046,ecomm,,mobile_app,GJ
txn_00003856,2025-01-24 08:15:50,payu,upi,,IDBI,1635.81,1,m_0005,utilities,,desktop,MH
txn_00003919,2025-01-24 08:20:09,cashfree,upi,,IDBI,2953.27,1,m_0033,ecomm,,desktop,KA
txn_00003922,2025-01-24 08:46:04,razorpay,card,visa,PNB,621.08,0,m_0042,travel,gateway_error,desktop,GJ
txn_00003947,2025-01-24 09:22:04,razorpay,upi,,ICICI,991.8,1,m_0043,ecomm,,mobile_web,DL
txn_00003850,2025-01-24 09:24:00,razorpay,upi,,SBI,4850.72,1,m_0015,ecomm,,mobile_app,UP
txn_00003886,2025-01-24 09:35:02,payu,upi,,ICICI,2014.32,1,m_0028,utilities,,desktop,TN
txn_00003845,2025-01-24 09:40:48,cashfree,card,rupay,PNB,3085.87,1,m_0007,ecomm,,desktop,KA
txn_00003839,2025-01-24 09:48:57,cashfree,upi,,AXIS,4296.01,1,m_0042,travel,,mobile_web,MH
txn_00003826,2025-01-24 09:56:38,payu,upi,,ICICI,7098.37,1,m_0013,ecomm,,mobile_web,RJ
txn_00003861,2025-01-24 09:59:02,razorpay,upi,,SBI,653.65,1,m_0018,ecomm,,mobile_app,KA
txn_00003869,2025-01-24 10:08:09,cashfree,card,visa,PNB,730.43,1,m_0028,gaming,,mobile_web,MH
txn_00003941,2025-01-24 10:30:14,razorpay,card,amex,IDBI,791.98,1,m_0003,gaming,,desktop,MH
txn_00003955,2025-01-24 10:31:12,cashfree,upi,,IDBI,82.07,1,m_0005,food,,desktop,DL
txn_00003935,2025-01-24 10:38:24,cashfree,card,rupay,BOB,3755.65,1,m_0049,gaming,,desktop,DL
txn_00003901,2025-01-24 10:44:38,razorpay,card,visa,AXIS,1492.47,1,m_0035,travel,,desktop,GJ
txn_00003882,2025-01-24 11:00:28,cashfree,card,mastercard,SBI,115.52,1,m_0037,food,,mobile_app,UP
txn_00003959,2025-01-24 11:05:45,payu,card,mastercard,PNB,420.74,1,m_0007,ecomm,,mobile_web,KA
txn_00003911,2025-01-24 11:11:02,razorpay,card,mastercard,PNB,1854.55,1,m_0025,travel,,desktop,GJ
txn_00003891,2025-01-24 11:18:14,cashfree,upi,,PNB,4050.19,1,m_0004,utilities,,desktop,DL
txn_00003954,2025-01-24 11:22:33,payu,netbanking,,SBI,1273.9,1,m_0002,gaming,,mobile_app,WB
txn_00003871,2025-01-24 11:25:26,razorpay,card,visa,IDBI,1811.43,1,m_0036,food,,desktop,RJ
txn_00003878,2025-01-24 11:25:55,cashfree,upi,,SBI,3686.69,1,m_0022,food,,mobile_web,GJ
txn_00003899,2025-01-24 11:27:21,cashfree,netbanking,,SBI,3986.69,1,m_0027,gaming,,desktop,UP
txn_00003887,2025-01-24 11:43:40,razorpay,upi,,KOTAK,524.44,1,m_0015,travel,,mobile_app,KA
txn_00003931,2025-01-24 12:03:50,cashfree,card,rupay,HDFC,5679.61,1,m_0023,food,,mobile_app,WB
txn_00003908,2025-01-24 12:45:07,payu,card,visa,BOB,2480.36,1,m_0039,travel,,desktop,KA
txn_00003910,2025-01-24 13:02:24,razorpay,netbanking,,KOTAK,934.69,1,m_0025,ecomm,,mobile_web,TN
txn_00003924,2025-01-24 13:03:21,cashfree,card,mastercard,KOTAK,8297.36,1,m_0017,travel,,mobile_app,TN
txn_00003883,2025-01-24 13:09:07,payu,netbanking,,KOTAK,407.47,1,m_0014,utilities,,mobile_web,TN
txn_00004008,2025-01-24 13:09:07,payu,card,visa,IDBI,1576.79,1,m_0035,gaming,,desktop,RJ
txn_00003918,2025-01-24 13:11:31,razorpay,netbanking,,HDFC,7560.61,1,m_0010,travel,,mobile_web,RJ
txn_00003960,2025-01-24 13:14:24,cashfree,upi,,BOB,1427.04,1,m_0001,food,,mobile_app,DL
txn_00003864,2025-01-24 13:24:57,cashfree,upi,,KOTAK,992.95,1,m_0044,ecomm,,desktop,MH
txn_00003892,2025-01-24 13:26:52,razorpay,netbanking,,ICICI,2546.35,1,m_0022,travel,,mobile_app,MH
txn_00003900,2025-01-24 13:36:00,cashfree,netbanking,,AXIS,10579.78,1,m_0032,gaming,,mobile_web,RJ
txn_00003942,2025-01-24 13:38:52,payu,card,mastercard,AXIS,5039.45,1,m_0046,gaming,,mobile_app,UP
txn_00003895,2025-01-24 13:52:48,razorpay,card,rupay,HDFC,3495.91,1,m_0021,ecomm,,mobile_app,KA
txn_00003925,2025-01-24 14:12:00,payu,upi,,KOTAK,5026.55,1,m_0047,travel,,mobile_app,DL
txn_00004002,2025-01-24 14:17:16,razorpay,upi,,PNB,2747.72,1,m_0048,utilities,,desktop,KA
txn_00004018,2025-01-24 14:35:31,payu,upi,,BOB,44.48,1,m_0008,gaming,,mobile_app,WB
txn_00003893,2025-01-24 14:35:31,cashfree,upi,,KOTAK,1159.99,1,m_0013,food,,mobile_web,UP
txn_00003943,2025-01-24 14:47:31,razorpay,upi,,PNB,1912.5,1,m_0043,food,,mobile_web,KA
txn_00003874,2025-01-24 14:51:21,cashfree,upi,,AXIS,4790.01,1,m_0026,travel,,mobile_app,GJ
txn_00003909,2025-01-24 14:53:45,cashfree,upi,,IDBI,377.25,1,m_0047,gaming,,mobile_app,WB
txn_00003930,2025-01-24 14:55:12,payu,upi,,SBI,239.19,1,m_0015,food,,mobile_app,UP
txn_00003958,2025-01-24 14:57:07,cashfree,upi,,IDBI,1789.58,1,m_0026,gaming,,mobile_app,DL
txn_00003889,2025-01-24 15:00:57,cashfree,card,visa,SBI,4517.18,1,m_0015,utilities,,mobile_web,UP
txn_00003938,2025-01-24 15:04:19,razorpay,upi,,ICICI,5637.99,1,m_0024,ecomm,,mobile_app,KA
txn_00003897,2025-01-24 15:10:04,cashfree,netbanking,,AXIS,2597.99,1,m_0010,food,,mobile_web,WB
txn_00004016,2025-01-24 15:18:14,payu,upi,,ICICI,5296.91,1,m_0029,food,,mobile_app,WB
txn_00003920,2025-01-24 15:28:48,cashfree,netbanking,,BOB,750.67,1,m_0018,gaming,,mobile_app,WB
txn_00003934,2025-01-24 15:29:45,payu,upi,,PNB,409.95,1,m_0008,ecomm,,desktop,GJ
txn_00004011,2025-01-24 15:35:02,cashfree,upi,,BOB,299.02,1,m_0048,gaming,,desktop,RJ
txn_00003929,2025-01-24 15:46:33,cashfree,card,amex,SBI,841.31,1,m_0005,gaming,,mobile_web,RJ
txn_00003964,2025-01-24 15:48:57,cashfree,upi,,AXIS,620.42,1,m_0044,travel,,mobile_web,DL
txn_00003881,2025-01-24 15:51:50,cashfree,upi,,AXIS,1558.8,1,m_0031,gaming,,mobile_app,UP
txn_00003896,2025-01-24 16:01:26,payu,card,amex,AXIS,527.28,0,m_0010,gaming,bank_error,mobile_web,RJ
txn_00003946,2025-01-24 16:13:26,razorpay,card,mastercard,IDBI,4498.11,1,m_0041,ecomm,,mobile_web,UP
txn_00003912,2025-01-24 16:19:40,razorpay,netbanking,,HDFC,81.93,1,m_0043,travel,,desktop,UP
txn_00003926,2025-01-24 16:20:38,cashfree,upi,,KOTAK,230.54,0,m_0007,ecomm,timeout,mobile_app,WB
txn_00003968,2025-01-24 16:23:31,payu,upi,,AXIS,6513.72,1,m_0008,food,,mobile_app,MH
txn_00003885,2025-01-24 16:26:24,razorpay,card,visa,ICICI,1848.06,1,m_0025,food,,mobile_web,RJ
txn_00003944,2025-01-24 16:56:09,razorpay,netbanking,,IDBI,6925.98,1,m_0003,travel,,mobile_app,DL
txn_00003986,2025-01-24 16:59:02,razorpay,card,amex,SBI,2309.6,0,m_0031,food,bank_error,mobile_app,RJ
txn_00003917,2025-01-24 17:02:52,razorpay,upi,,SBI,9776.47,1,m_0015,travel,,mobile_app,TN
txn_00003952,2025-01-24 17:05:16,razorpay,card,rupay,PNB,692.14,1,m_0026,utilities,,mobile_app,DL
txn_00003953,2025-01-24 17:13:55,cashfree,card,amex,HDFC,2359.97,1,m_0001,food,,desktop,GJ
txn_00003988,2025-01-24 17:16:19,razorpay,card,amex,HDFC,1306.28,1,m_0033,utilities,,mobile_web,MH
txn_00003933,2025-01-24 17:21:07,payu,netbanking,,PNB,164.83,1,m_0037,ecomm,,mobile_app,DL
txn_00003948,2025-01-24 17:30:43,payu,upi,,BOB,1130.45,1,m_0016,gaming,,desktop,UP
txn_00003928,2025-01-24 17:37:55,cashfree,upi,,HDFC,2294.66,1,m_0034,utilities,,mobile_web,WB
txn_00003956,2025-01-24 17:39:50,cashfree,upi,,BOB,412.95,1,m_0032,travel,,mobile_app,GJ
txn_00003977,2025-01-24 17:41:16,payu,upi,,ICICI,5465.53,1,m_0031,food,,mobile_web,WB
txn_00004006,2025-01-24 17:51:50,razorpay,upi,,KOTAK,1700.96,1,m_0041,ecomm,,desktop,DL
txn_00003902,2025-01-24 17:53:16,razorpay,upi,,HDFC,5131.46,1,m_0043,gaming,,mobile_app,TN
txn_00003937,2025-01-24 17:55:40,payu,netbanking,,IDBI,5358.34,1,m_0017,ecomm,,mobile_app,KA
txn_00003904,2025-01-24 18:10:33,cashfree,upi,,AXIS,449.5,1,m_0031,utilities,,mobile_web,DL
txn_00003939,2025-01-24 18:12:57,payu,card,visa,IDBI,71.59,1,m_0002,travel,,desktop,GJ
txn_00003996,2025-01-24 18:25:26,payu,card,amex,AXIS,2728.23,1,m_0006,travel,,mobile_app,WB
txn_00003949,2025-01-24 18:39:21,razorpay,netbanking,,BOB,1752.0,1,m_0028,travel,,desktop,MH
txn_00003950,2025-01-24 18:48:00,razorpay,upi,,AXIS,1408.55,1,m_0002,gaming,,mobile_web,UP
txn_00003967,2025-01-24 19:14:52,razorpay,upi,,PNB,180.92,1,m_0037,travel,,mobile_app,KA
txn_00003913,2025-01-24 19:28:19,cashfree,netbanking,,BOB,844.09,1,m_0046,gaming,,mobile_app,WB
txn_00004039,2025-01-24 19:36:57,payu,upi,,KOTAK,440.48,1,m_0015,travel,,mobile_web,UP
txn_00003945,2025-01-24 20:04:48,cashfree,netbanking,,IDBI,333.4,1,m_0026,gaming,,mobile_app,TN
txn_00003932,2025-01-24 20:12:28,payu,upi,,ICICI,867.23,1,m_0027,utilities,,desktop,DL
txn_00003974,2025-01-24 20:15:21,cashfree,card,visa,BOB,8747.28,1,m_0020,ecomm,,desktop,KA
txn_00003981,2025-01-24 20:15:50,cashfree,card,mastercard,AXIS,7004.33,1,m_0032,ecomm,,desktop,DL
txn_00003940,2025-01-24 20:21:36,payu,upi,,BOB,2094.33,1,m_0001,food,,mobile_app,KA
txn_00003927,2025-01-24 20:29:16,razorpay,card,mastercard,ICICI,4252.94,1,m_0001,gaming,,mobile_app,GJ
txn_00003970,2025-01-24 20:40:48,payu,netbanking,,SBI,3517.96,1,m_0040,ecomm,,mobile_app,DL
txn_00004000,2025-01-24 21:00:00,payu,upi,,ICICI,1315.46,1,m_0045,food,,mobile_app,TN
txn_00004022,2025-01-24 21:10:04,razorpay,upi,,KOTAK,1664.85,1,m_0009,utilities,,mobile_web,TN
txn_00003982,2025-01-24 21:24:28,razorpay,netbanking,,BOB,1110.3,1,m_0003,travel,,mobile_app,TN
txn_00004024,2025-01-24 21:27:21,cashfree,upi,,AXIS,2976.48,1,m_0023,food,,desktop,KA
txn_00003969,2025-01-24 21:32:09,payu,upi,,KOTAK,137.01,1,m_0018,food,,mobile_app,DL
txn_00003971,2025-01-24 21:49:26,razorpay,netbanking,,SBI,1710.66,1,m_0043,ecomm,,mobile_web,UP
txn_00003951,2025-01-24 21:56:38,razorpay,upi,,IDBI,2440.49,1,m_0010,gaming,,desktop,WB
txn_00004014,2025-01-24 22:00:57,cashfree,upi,,PNB,1045.57,1,m_0023,travel,,desktop,UP
txn_00003987,2025-01-24 22:07:40,payu,card,visa,KOTAK,2526.8,0,m_0043,travel,declined,mobile_app,MH
txn_00004032,2025-01-24 22:36:28,payu,upi,,KOTAK,913.2,1,m_0007,food,,desktop,TN
txn_00003921,2025-01-24 22:37:26,razorpay,netbanking,,BOB,445.21,1,m_0014,utilities,,desktop,GJ
txn_00003936,2025-01-24 22:47:02,cashfree,upi,,AXIS,4009.91,1,m_0018,travel,,desktop,TN
txn_00003985,2025-01-24 22:50:24,razorpay,upi,,AXIS,1526.69,1,m_0011,gaming,,desktop,WB
txn_00003973,2025-01-24 23:06:43,payu,upi,,BOB,5563.36,1,m_0027,utilities,,desktop,WB
txn_00003957,2025-01-24 23:48:28,razorpay,upi,,BOB,530.9,1,m_0005,gaming,,mobile_app,WB
txn_00004013,2025-01-24 23:52:19,cashfree,card,amex,ICICI,931.36,1,m_0021,travel,,mobile_web,DL
txn_00003965,2025-01-24 23:57:36,razorpay,card,rupay,BOB,861.4,0,m_0027,travel,timeout,mobile_web,RJ
txn_00004007,2025-01-25 00:00:28,payu,upi,,IDBI,691.62,1,m_0039,utilities,,mobile_web,KA
txn_00003975,2025-01-25 00:24:00,cashfree,card,visa,PNB,2740.08,1,m_0032,utilities,,mobile_web,UP
txn_00004052,2025-01-25 00:29:16,cashfree,netbanking,,PNB,1431.04,1,m_0039,food,,mobile_app,RJ
txn_00004087,2025-01-25 00:31:40,payu,upi,,HDFC,3286.78,0,m_0015,travel,gateway_error,mobile_app,KA
txn_00003963,2025-01-25 00:40:19,razorpay,card,visa,BOB,520.72,0,m_0035,travel,gateway_error,mobile_web,RJ
txn_00003991,2025-01-25 00:42:14,razorpay,upi,,BOB,3017.79,1,m_0015,ecomm,,mobile_app,GJ
txn_00003979,2025-01-25 00:58:33,payu,netbanking,,BOB,2060.54,1,m_0041,utilities,,mobile_web,RJ
txn_00003966,2025-01-25 01:06:14,cashfree,card,rupay,SBI,602.98,1,m_0035,food,,desktop,MH
txn_00003989,2025-01-25 01:24:57,payu,netbanking,,ICICI,951.95,1,m_0024,ecomm,,mobile_app,MH
txn_00003976,2025-01-25 01:32:38,payu,upi,,ICICI,1069.62,1,m_0038,ecomm,,mobile_app,RJ
txn_00003990,2025-01-25 01:33:36,razorpay,card,mastercard,PNB,1651.55,1,m_0040,food,,mobile_web,TN
txn_00004046,2025-01-25 01:37:26,payu,upi,,BOB,1774.76,1,m_0001,utilities,,mobile_web,DL
txn_00004005,2025-01-25 01:43:12,razorpay,upi,,ICICI,4349.94,1,m_0032,food,,desktop,KA
txn_00003972,2025-01-25 01:58:04,payu,netbanking,,SBI,1259.22,1,m_0048,gaming,,desktop,DL
txn_00003993,2025-01-25 01:59:31,cashfree,netbanking,,HDFC,1590.46,0,m_0029,food,declined,mobile_web,DL
txn_00004009,2025-01-25 02:17:45,payu,upi,,AXIS,1666.72,1,m_0009,gaming,,mobile_web,WB
txn_00004044,2025-01-25 02:20:09,cashfree,netbanking,,KOTAK,1258.54,1,m_0022,gaming,,mobile_web,DL
txn_00003999,2025-01-25 02:51:21,cashfree,card,rupay,AXIS,10000.42,0,m_0049,ecomm,timeout,mobile_app,TN
txn_00003961,2025-01-25 03:23:02,razorpay,card,rupay,ICICI,1090.12,1,m_0042,food,,desktop,DL
txn_00003983,2025-01-25 03:33:07,razorpay,upi,,ICICI,204.08,1,m_0031,gaming,,desktop,KA
txn_00003997,2025-01-25 03:34:04,payu,card,visa,BOB,46.89,0,m_0048,food,gateway_error,desktop,KA
txn_00004004,2025-01-25 03:34:33,razorpay,card,visa,BOB,1228.54,1,m_0036,utilities,,desktop,GJ
txn_00004025,2025-01-25 03:36:00,cashfree,card,visa,BOB,6660.02,1,m_0037,gaming,,mobile_web,GJ
txn_00003984,2025-01-25 03:41:45,cashfree,upi,,HDFC,911.02,1,m_0041,travel,,desktop,UP
txn_00004012,2025-01-25 03:43:40,razorpay,netbanking,,BOB,2524.7,0,m_0046,food,gateway_error,desktop,KA
txn_00004033,2025-01-25 03:45:07,cashfree,upi,,IDBI,386.24,1,m_0005,ecomm,,desktop,GJ
txn_00004061,2025-01-25 03:47:02,razorpay,netbanking,,PNB,1381.78,1,m_0024,travel,,desktop,UP
txn_00003962,2025-01-25 04:31:40,payu,card,rupay,ICICI,1989.57,1,m_0036,ecomm,,mobile_app,GJ
txn_00004060,2025-01-25 04:38:24,payu,card,rupay,AXIS,4738.02,0,m_0036,food,gateway_error,desktop,GJ
txn_00004001,2025-01-25 05:08:38,payu,card,mastercard,AXIS,773.62,1,m_0019,ecomm,,desktop,TN
txn_00004065,2025-01-25 05:21:36,payu,card,visa,HDFC,3697.95,1,m_0016,gaming,,mobile_web,KA
txn_00004079,2025-01-25 05:22:33,payu,netbanking,,PNB,181.66,1,m_0003,travel,,mobile_web,MH
txn_00004045,2025-01-25 05:28:48,cashfree,card,amex,HDFC,270.19,1,m_0049,gaming,,desktop,GJ
txn_00004066,2025-01-25 05:30:14,cashfree,card,amex,KOTAK,643.76,1,m_0041,gaming,,mobile_web,WB
txn_00004026,2025-01-25 05:44:38,payu,card,mastercard,HDFC,1262.85,1,m_0014,food,,mobile_web,MH
txn_00004068,2025-01-25 05:47:31,cashfree,upi,,KOTAK,992.46,1,m_0019,food,,desktop,UP
txn_00004075,2025-01-25 05:48:00,cashfree,card,mastercard,SBI,1385.42,1,m_0026,utilities,,desktop,WB
txn_00003978,2025-01-25 05:49:55,razorpay,netbanking,,IDBI,5846.34,1,m_0008,gaming,,desktop,GJ
txn_00004041,2025-01-25 05:54:14,payu,upi,,HDFC,4033.16,1,m_0044,ecomm,,desktop,WB
txn_00004069,2025-01-25 05:56:09,cashfree,upi,,SBI,1728.16,1,m_0042,ecomm,,mobile_web,UP
txn_00004063,2025-01-25 06:04:19,payu,upi,,SBI,9618.77,1,m_0015,gaming,,mobile_web,GJ
txn_00004003,2025-01-25 06:25:55,cashfree,card,visa,IDBI,198.2,1,m_0022,utilities,,mobile_web,WB
txn_00004010,2025-01-25 06:26:24,payu,upi,,ICICI,1334.13,1,m_0008,ecomm,,desktop,DL
txn_00004017,2025-01-25 06:26:52,payu,netbanking,,KOTAK,2338.93,1,m_0030,utilities,,mobile_app,RJ
txn_00004038,2025-01-25 06:28:19,cashfree,upi,,HDFC,373.94,1,m_0041,utilities,,mobile_web,KA
txn_00004047,2025-01-25 06:46:04,razorpay,upi,,KOTAK,144.59,0,m_0029,utilities,declined,mobile_app,KA
txn_00004021,2025-01-25 07:01:26,cashfree,card,rupay,KOTAK,521.07,1,m_0028,ecomm,,desktop,TN
txn_00004049,2025-01-25 07:03:21,razorpay,upi,,ICICI,5575.49,1,m_0043,travel,,mobile_app,MH
txn_00003980,2025-01-25 07:07:12,payu,card,visa,KOTAK,15411.99,1,m_0011,food,,mobile_web,DL
txn_00003995,2025-01-25 07:16:48,cashfree,card,amex,ICICI,10.02,1,m_0006,travel,,mobile_app,DL
